region,sector,0
BG,"Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals",0.0
BG,Aluminium and aluminium products,58390.78501921247
BG,"Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium",0.0
BG,"Lead, zinc and tin and products thereof",48371.88799337063
BG,"Secondary lead for treatment, Re-processing of secondary lead into new lead",0.0
BG,Copper products,42843.893191917465
BG,"Secondary copper for treatment, Re-processing of secondary copper into new copper",0.0
BG,Other non-ferrous metal products,79225.3286568182
BG,"Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals",0.0
BG,Foundry work services,915902.680376281
BG,"Fabricated metal products, except machinery and equipment (28)",105582.00132722387
BG,Machinery and equipment n.e.c. (29),46037.46836393399
BG,Office machinery and computers (30),38331.3747566944
BG,Electrical machinery and apparatus n.e.c. (31),26922.651048698575
BG,"Radio, television and communication equipment and apparatus (32)",24358.122595066405
BG,"Medical, precision and optical instruments, watches and clocks (33)",41425.83148846291
BG,"Motor vehicles, trailers and semi-trailers (34)",9359.109593081988
BG,Other transport equipment (35),61406.756246925586
BG,Furniture; other manufactured goods n.e.c. (36),136446.3659244431
BG,Secondary raw materials,84224.46278972883
BG,"Bottles for treatment, Recycling of bottles by direct reuse",0.0
BG,Electricity by coal,26589169.956095733
BG,Electricity by gas,2385869.5075087375
BG,Electricity by nuclear,68.91843545096626
BG,Electricity by hydro,7538.938233908416
BG,Electricity by wind,83706.59414864285
BG,Electricity by petroleum and other oil derivatives,156934.31098580983
BG,Electricity by biomass and waste,2771229.669742936
BG,Electricity by solar photovoltaic,1342.5913996386853
BG,Electricity by solar thermal,0.0
BG,"Electricity by tide, wave, ocean",43809.67292008471
BG,Electricity by Geothermal,2845255.400667209
BG,Electricity nec,48182.74251474435
BG,Transmission services of electricity,105.32540311873566
BG,Distribution and trade services of electricity,146.29048098910937
BG,Coke oven gas,46149.13242071215
BG,Blast Furnace Gas,49229.736336033704
BG,Oxygen Steel Furnace Gas,3067362.2485397425
BG,Gas Works Gas,3066961.5847299276
BG,Biogas,233988.73136467056
BG,Distribution services of gaseous fuels through mains,625708.4869162816
BG,Steam and hot water supply services,1840654.6023922595
BG,"Collected and purified water, distribution services of water (41)",131264.23191300727
BG,Construction work (45),89961.16701543513
BG,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates",0.0
BG,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",67232.82556361263
BG,Retail trade services of motor fuel,52946.7482906363
BG,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",137756.28409749435
BG,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",66141.62714646825
BG,Hotel and restaurant services (55),44392.35164651221
BG,Railway transportation services,198730.59952084997
BG,Other land transportation services,158509.17569853057
BG,Transportation services via pipelines,622093.8417347668
BG,Sea and coastal water transportation services,2626884.3530546534
BG,Inland water transportation services,57740.483957038894
BG,Air transport services (62),209546.69842307354
BG,Supporting and auxiliary transport services; travel agency services (63),49051.30062824146
BG,Post and telecommunication services (64),10097.446389817824
BG,"Financial intermediation services, except insurance and pension funding services (65)",4383.672425304274
BG,"Insurance and pension funding services, except compulsory social security services (66)",2958.3234737814005
BG,Services auxiliary to financial intermediation (67),3866.187870591941
BG,Real estate services (70),18703.251013945574
BG,Renting services of machinery and equipment without operator and of personal and household goods (71),23606.406737867463
BG,Computer and related services (72),11916.236077008742
BG,Research and development services (73),40594.03240736626
BG,Other business services (74),17661.747481557817
BG,Public administration and defence services; compulsory social security services (75),18440.62457687369
BG,Education services (80),18984.35636262057
BG,Health and social work services (85),55922.47792641957
BG,Food waste for treatment: incineration,2409897.4059342365
BG,Paper waste for treatment: incineration,1103715.720328324
BG,Plastic waste for treatment: incineration,2465033.1944411276
BG,Intert/metal waste for treatment: incineration,1087888.7706950405
BG,Textiles waste for treatment: incineration,2437300.6558474083
BG,Wood waste for treatment: incineration,2492158.2842535726
